"","GPA_year1","GPA_year2","age","chooseUTM","compsurv","control","credits_earned1","credits_earned2","dad1","dad2","dad_edn","english","female","finish4","goodstanding_year1","goodstanding_year2","gpa0","graddeg","grade_20059_fall","hcom","hsgroup","lastmin","lm_never","lm_rarely","mathsci","mom1","mom2","mom_edn","mtongue","noshow","numcourses_nov1","prob_year1","prob_year2","sex","sfp","sfp_p","sfpany","sfpany_p","sfsp","sfsp_p","signup","ssp","ssp_p","totcredits_year1","used_adv","used_fsg","used_ssp","work1"
"107",2.66000008583069,3.38000011444092,18,1,1,1,3,3,1,0,5,1,0,0,1,1,80.8000030517578,0,65,0,3,5,1,0,0,0,0,1,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
"108",1.67999994754791,0.819999992847443,19,0,1,0,2,2.5,1,0,2,1,1,1,1,0,75.3000030517578,1,58,1,1,3,0,0,2,1,0,2,"English",0,6,0,1,"F",0,0,0,0,0,0,0,1,0,4,0,0,0,0
"109",1.88999998569489,1.69000005722046,18,0,1,0,3,4.5,1,1,8,1,1,1,1,1,80,1,66,0,2,3,0,0,0,1,1,6,"English",0,5,0,0,"F",0,0,0,0,0,0,0,1,0,5,0,0,0,0
"110",3.25,2.46000003814697,18,1,1,0,2.5,4.5,0,0,9,1,1,1,1,1,83,0,71,1,3,3,0,0,3,1,0,4,"English",0,4,0,0,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,0
"111",1.92999994754791,2.53999996185303,18,1,1,0,3.5,5,1,1,6,1,1,1,1,1,76.1999969482422,1,67,1,1,4,0,1,4,1,1,6,"English",0,5,0,0,"F",0,0,0,0,0,0,1,1,1,5,1,0,1,0
"112",0.469999998807907,0,19,0,1,1,1,0,1,1,7,0,0,1,0,0,77.6999969482422,1,57,1,2,1,0,0,2.5,1,0,2,"Other",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"113",1.08000004291534,2.0699999332428,18,0,1,1,2.5,3.5,1,0,2,1,1,1,0,1,82.3000030517578,0,67,1,3,2,0,0,4,1,0,2,"English",0,6,1,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"114",1.10000002384186,1.76999998092651,19,0,1,0,1.5,1,1,1,7,0,0,1,0,0,84.6999969482422,1,55.5,0,3,1,0,0,1.5,1,1,6,"Other",0,5,0,1,"M",0,0,0,0,0,0,0,1,0,4,0,0,0,0
"115",2.25999999046326,0.790000021457672,18,0,1,0,3,2,1,1,8,0,1,1,1,1,81.8000030517578,1,78,1,3,1,0,0,0,1,1,7,"Other",0,6,0,0,"F",1,1,1,1,0,0,1,0,0,4.5,0,0,0,0
"116",1.04999995231628,2.78999996185303,18,0,1,0,2.5,2,1,1,7,1,1,1,0,1,84.5,1,71.5,1,3,3,0,0,1,1,0,2,"English",0,6,1,0,"F",1,1,1,1,0,0,1,0,0,5,0,0,0,0
"117",2.89000010490417,2.38000011444092,18,0,1,0,4,3,1,1,6,0,1,1,1,1,83.8000030517578,0,65.3333358764648,1,3,2,0,0,2,0,0,1,"Other",0,5,0,0,"F",1,1,1,1,0,0,1,0,0,5,0,0,0,0
"118",1.37999999523163,2.27999997138977,18,0,1,0,3,4,0,0,1,1,0,1,0,1,87.3000030517578,1,65.5,1,3,4,0,1,3,1,0,5,"English",0,4,1,0,"M",0,0,1,1,1,1,1,0,0,4,1,1,1,0
"119",3.42000007629395,2,18,0,1,1,3,3.5,1,0,4,0,1,1,1,1,83.6999969482422,1,78,0,3,2,0,0,0,1,0,4,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"120",2.05999994277954,1.71000003814697,18,0,1,0,3,3,1,0,2,0,0,1,1,1,81,1,60,1,3,2,0,0,3,1,0,2,"Other",0,5,0,0,"M",1,1,1,1,0,0,1,0,0,5,0,0,0,0
"121",1.20000004768372,2.59999990463257,18,0,1,0,3,3,0,0,9,1,0,1,0,1,83.5,0,68,1,3,3,0,0,1.5,0,0,9,"English",0,4,1,0,"M",1,1,1,1,0,0,1,0,0,4,0,0,0,0
"122",2.27999997138977,2.66000008583069,18,0,1,1,2.5,3,1,0,4,0,0,0,1,1,71.8000030517578,0,68,1,1,3,0,0,0,1,0,2,"Other",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"123",3.23000001907349,3.73000001907349,18,0,1,1,2.5,2,1,1,6,1,0,0,1,1,75.3000030517578,0,76,1,1,3,0,0,2,1,0,2,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"124",NA,1.5,19,1,1,0,NA,NA,1,0,2,0,0,0,0,0,75,0,NA,1,1,2,0,0,0,1,0,2,"Other",0,5,NA,NA,"M",1,0,1,0,0,0,0,0,0,3,0,0,0,0
"125",2.4300000667572,2.07999992370605,19,0,1,1,2,2,1,1,6,0,1,1,0,1,84,1,64,1,3,5,1,0,0,1,1,6,"Other",0,3,0,0,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,0
"126",2.13000011444092,3.36999988555908,18,0,1,1,3,5,1,1,6,0,1,1,1,1,83.6999969482422,1,57,1,3,3,0,0,5,1,1,6,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"127",2.50999999046326,1.71000003814697,18,0,1,1,3,2.5,0,0,1,1,1,1,1,1,83.5,1,66.5,0,3,3,0,0,0,0,0,1,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"128",1,1.74000000953674,18,1,1,0,2,4,1,1,6,0,1,1,0,0,83.3000030517578,0,63,1,3,4,0,1,2,1,0,2,"Other",0,5,0,1,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,0
"129",3.60999989509583,3.80999994277954,18,0,1,0,3,3.5,1,0,3,0,1,1,1,1,86.6999969482422,1,68,1,3,5,1,0,4,1,0,4,"Other",0,5,0,0,"F",0,0,1,1,1,1,1,0,0,5,1,0,1,0
"130",1.1599999666214,0.810000002384186,18,0,1,1,1.5,3.5,1,0,4,1,1,0,0,0,77.1999969482422,0,51,1,2,1,0,0,1,1,0,4,"English",0,4,0,1,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
"131",1.46000003814697,1.9099999666214,18,0,1,1,3,3.5,1,0,5,1,1,1,0,1,81.3000030517578,1,61,0,3,3,0,0,3,1,0,4,"English",0,5,1,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"132",1.35000002384186,2.1800000667572,18,0,1,1,2,2,1,0,4,1,0,1,0,1,72.5,1,NA,1,1,4,0,1,0,1,1,8,"English",0,5,1,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"133",0.5,1.76999998092651,18,1,1,0,1,1,1,1,7,1,1,1,0,0,76,1,46,1,1,2,0,0,2,1,1,6,"English",0,4,0,1,"F",1,1,1,1,0,0,1,0,0,4.5,0,0,0,0
"134",2.8199999332428,2.25999999046326,18,1,1,1,3,5,1,1,6,1,0,1,1,1,87.1999969482422,1,74,1,3,4,0,1,4.5,1,1,7,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
"135",2.71000003814697,3.33999991416931,18,0,1,1,3,3.5,1,0,4,1,1,1,1,1,78,0,70,0,2,3,0,0,0,1,0,2,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"136",3.42000007629395,3.57999992370605,18,0,1,1,3,3.75,0,0,9,1,1,1,1,1,87.3000030517578,0,85,1,3,5,1,0,0,0,0,9,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
"137",3.42000007629395,3.53999996185303,18,1,1,1,4,4.5,1,0,4,1,1,1,1,1,78.8000030517578,0,76.3333358764648,1,2,5,1,0,3,1,1,7,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"138",2.64000010490417,2.69000005722046,18,0,1,1,3,3,1,1,7,0,0,1,1,1,75.5,1,68,1,1,2,0,0,1,1,1,6,"Other",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
"139",1.58000004291534,1.86000001430511,18,0,1,1,3,3.5,1,1,7,1,0,1,1,1,73.6999969482422,1,60.5,1,1,3,0,0,0.5,1,1,6,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"140",1.96000003814697,1.92999994754791,18,0,1,1,2.5,3.5,0,0,1,0,0,1,1,1,80.5,0,80.5,1,2,2,0,0,2.5,0,0,1,"Other",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"141",0.540000021457672,0.140000000596046,18,0,1,0,1,0.5,1,1,6,0,1,1,0,0,71.8000030517578,1,NA,1,1,4,0,1,1,1,1,6,"Other",0,5,1,0,"F",1,1,1,1,0,0,1,0,0,5,0,0,0,0
"142",2.82999992370605,2.41000008583069,18,0,1,0,1.5,2.5,1,0,2,0,0,0,0,1,76,1,70,0,1,3,0,0,1,1,0,2,"Other",0,4,0,0,"M",0,0,1,0,1,0,0,0,0,3,0,0,0,0
"143",2.55999994277954,2.40000009536743,18,1,1,0,3.5,2.5,1,1,6,1,1,1,1,1,79.6999969482422,0,76.5,1,2,4,0,1,1,1,0,5,"English",0,5,0,0,"F",1,1,1,1,0,0,1,0,0,4.5,0,0,0,0
"144",1.67999994754791,1.97000002861023,17,1,1,1,3,2,1,1,7,0,0,1,1,1,78.8000030517578,1,66,1,2,1,0,0,1.5,1,0,3,"Other",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"145",1.95000004768372,2.58999991416931,18,0,1,0,4,4,0,0,9,1,1,1,1,1,77.8000030517578,0,66,0,2,1,0,0,1,1,0,5,"English",0,6,0,0,"F",1,1,1,1,0,0,1,0,0,5,0,0,0,0
"146",NA,1.75999999046326,17,1,1,1,NA,NA,1,1,6,1,1,1,0,1,73.6999969482422,0,NA,1,1,2,0,0,0,1,1,6,"English",0,6,NA,NA,"F",0,0,0,0,0,0,0,0,0,1,0,0,0,0
"147",1.3400000333786,1.87000000476837,18,0,1,1,2.5,2.5,1,1,7,1,0,0,0,1,76.1999969482422,1,60,1,1,3,0,0,2,1,1,7,"English",0,5,1,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"148",1.92999994754791,2.25,18,0,1,1,2,4,1,1,6,1,1,1,1,1,85.6999969482422,1,NA,1,3,3,0,0,0,0,0,9,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"149",1.54999995231628,1.00999999046326,18,1,1,1,2,3.5,0,0,9,1,0,0,1,0,79.6999969482422,0,67,1,2,2,0,0,0,0,0,9,"English",0,5,0,1,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"150",1.52999997138977,2.6800000667572,22,0,1,1,2,2,0,0,1,0,1,0,0,1,81.5,1,51,0,3,3,0,0,2.5,0,0,1,"Other",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"151",0.6700000166893,0.740000009536743,20,0,1,1,0.5,1,1,0,2,0,0,1,0,0,78.1999969482422,0,44,1,2,2,0,0,1,1,0,2,"Other",0,3,0,1,"M",0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
"152",1.53999996185303,3.25999999046326,18,0,1,1,2.5,3.5,1,0,4,1,1,1,1,1,83.6999969482422,1,54,1,3,2,0,0,2,1,0,4,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"153",1.38999998569489,1.33000004291534,20,0,1,1,2,2.5,1,1,6,0,1,1,0,1,74.8000030517578,0,70,1,1,3,0,0,1,1,1,7,"Other",0,3,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"154",1.48000001907349,1.42999994754791,18,0,1,1,2.5,3.5,0,0,1,0,1,0,0,1,78.8000030517578,0,59,1,2,4,0,1,3,1,1,7,"French",0,6,1,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"155",1.47000002861023,3.1800000667572,18,0,1,1,2.5,2,1,1,6,1,1,1,0,1,85.1999969482422,0,73,1,3,2,0,0,1,1,0,2,"English",0,5,1,0,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"156",1.03999996185303,NA,18,0,1,1,2.5,0,1,1,7,1,0,1,0,0,74,1,54.25,0,1,3,0,0,0.5,0,0,9,"English",0,5,1,1,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
"157",0.680000007152557,NA,17,0,1,0,1.5,0,1,0,4,0,1,1,0,0,73.6999969482422,1,NA,1,1,4,0,1,3,1,0,2,"Other",0,4,1,1,"F",0,0,0,0,0,0,1,1,1,4,0,0,0,0
"158",1.33000004291534,2.33999991416931,18,0,1,0,2.5,3.5,0,0,9,0,1,0,0,1,83.8000030517578,0,54,1,3,2,0,0,3,0,0,9,"Other",0,4,1,0,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,0
"159",2.50999999046326,2.9300000667572,18,0,1,1,3,2.75,1,0,3,0,1,1,1,1,80.8000030517578,0,69,1,3,2,0,0,1,1,1,6,"Other",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
"160",1.94000005722046,2.97000002861023,18,0,1,0,3,4.5,1,0,3,1,1,0,1,1,86.8000030517578,0,62,1,3,1,0,0,3,1,0,4,"English",0,5,0,0,"F",1,1,1,1,0,0,1,0,0,5,0,0,0,0
"161",2.16000008583069,3.42000007629395,19,0,1,0,2.5,3,0,0,1,1,0,1,1,1,82.6999969482422,1,NA,1,3,3,0,0,0,0,0,1,"English",0,4,0,0,"M",0,0,1,1,1,1,1,0,0,4.5,0,0,0,0
"162",1.35000002384186,1,19,1,1,0,1.5,1.5,1,0,4,1,1,1,0,0,84.5,1,46,0,3,2,0,0,1.5,1,1,8,"English",0,4,1,0,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,0
"163",3.16000008583069,2.96000003814697,18,0,1,0,3.5,3,1,0,4,1,1,1,1,1,84,0,79.6666641235352,0,3,4,0,1,0,1,0,2,"English",0,6,0,0,"F",1,1,1,1,0,0,1,0,0,4.5,0,0,0,0
"164",2.83999991416931,2.70000004768372,18,1,1,0,3.5,3,1,1,6,0,1,1,1,1,79,1,70,1,2,5,1,0,1,0,0,1,"Other",0,5,0,0,"F",0,0,1,1,1,1,1,0,0,4.5,0,0,0,0
"165",2.9300000667572,3.09999990463257,19,1,1,1,3,3.5,1,0,4,1,0,1,1,1,82.8000030517578,0,80,0,3,1,0,0,1.5,1,1,7,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"166",1.66999995708466,2.5,18,0,1,1,3.5,3.5,1,1,6,1,1,1,1,1,75.6999969482422,0,67.6666641235352,0,1,3,0,0,0,1,1,6,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
"167",0.680000007152557,NA,18,0,1,0,1.5,0,1,1,7,0,1,1,0,0,73,1,63,1,1,3,0,0,0,1,1,7,"Other",0,4,1,1,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,0
"168",1.38999998569489,2.40000009536743,19,0,1,1,2.5,3,1,1,6,1,1,1,0,1,74.8000030517578,1,53.5,1,1,5,1,0,1.5,1,1,8,"English",0,6,1,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
"169",2.25999999046326,0.939999997615814,17,0,1,0,2.5,3,0,0,9,1,0,1,1,1,80.5999984741211,0,NA,0,2,3,0,0,3,0,0,9,"English",0,5,0,0,"M",0,0,0,0,0,0,0,1,0,5,0,0,0,0
"170",0.639999985694885,NA,18,0,1,0,1.5,0,1,1,7,1,0,0,0,0,76.3000030517578,1,73,0,2,3,0,0,1,1,0,2,"English",0,5,1,1,"M",0,0,0,0,0,0,0,1,0,4,0,0,0,0
"171",1.87999999523163,2.32999992370605,18,1,1,0,3,2.5,1,1,8,0,0,1,1,1,74,0,68.5,1,1,4,0,1,1,1,1,7,"Other",0,4,0,0,"M",1,1,1,1,0,0,1,0,0,4,0,0,0,0
"172",1.9099999666214,1.5,18,1,1,0,3,1.5,1,0,4,1,1,1,1,1,79.6999969482422,1,65,1,2,3,0,0,0,1,0,4,"English",0,5,0,0,"F",1,1,1,1,0,0,1,0,0,4.5,0,0,0,0
"173",2.48000001907349,2.44000005722046,18,1,1,1,2.5,4,1,0,4,1,1,1,1,1,77,1,80,0,2,3,0,0,1,1,0,4,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"174",0.439999997615814,NA,19,0,1,1,1,0,1,1,6,1,1,1,0,0,72.8000030517578,1,61,1,1,5,1,0,0,0,0,1,"English",0,6,0,1,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
"175",2.05999994277954,1.66999995708466,18,1,1,0,3,3,1,0,2,0,1,1,1,1,80.1999969482422,1,60.5,1,2,4,0,1,2,0,0,1,"Other",0,4,0,0,"F",0,0,0,0,0,0,0,1,0,4,0,0,0,0
"176",0.230000004172325,0.400000005960464,19,0,1,0,0.5,1,1,0,2,0,1,0,0,0,75.1999969482422,1,49,1,1,3,0,0,1.5,0,0,1,"Other",0,4,0,1,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,0
"177",NA,NA,19,0,1,0,NA,NA,1,1,7,0,0,1,0,0,82.5999984741211,1,NA,0,3,4,0,1,0,1,1,6,"Other",1,0,NA,NA,"M",0,0,0,0,0,0,0,1,0,0,0,0,0,0
"178",1.1599999666214,1.6599999666214,19,1,1,1,2,2,0,0,9,1,0,1,0,0,80.1999969482422,0,71,1,2,5,1,0,1,0,0,9,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
"179",2.6800000667572,2.42000007629395,18,0,1,1,3,4.5,1,0,5,1,1,1,1,1,81.3000030517578,0,70,0,3,1,0,0,0.5,1,0,2,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
"180",2.34999990463257,2.3199999332428,18,1,1,1,2,4,0,0,1,1,1,1,1,1,79.8000030517578,1,NA,1,2,4,0,1,0,1,0,4,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"181",2.98000001907349,2.85999989509583,18,0,1,1,3,3.5,1,1,6,1,0,1,1,1,81,0,68,1,3,4,0,1,3.5,1,1,6,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"182",0,0.140000000596046,20,0,1,0,0,0.5,1,1,6,0,0,1,0,0,71.6999969482422,1,NA,0,1,3,0,0,1.5,1,1,6,"Other",0,4,0,1,"M",1,1,1,1,0,0,1,0,0,3.5,0,0,0,0
"183",2.21000003814697,1.67999994754791,18,0,1,0,2.5,4,1,0,4,1,0,1,1,1,78.1999969482422,1,66,1,2,2,0,0,2,1,0,2,"English",0,5,0,0,"M",1,1,1,1,0,0,1,0,0,4,0,0,0,0
"184",NA,2.46000003814697,18,1,1,0,0.5,3,1,0,2,1,0,1,0,1,73,0,54,1,1,1,0,0,0,1,0,2,"English",0,2,0,0,"M",1,1,1,1,0,0,1,0,0,2,0,0,0,0
"185",0.899999976158142,1.79999995231628,19,0,1,1,1,2,1,1,7,1,0,1,0,0,84.8000030517578,1,NA,1,3,3,0,0,2.5,1,1,7,"English",0,3,0,1,"M",0,0,0,0,0,0,0,0,0,3,0,0,0,0
"186",1.71000003814697,NA,18,0,1,0,2,0.5,1,0,4,1,1,1,0,1,83.3000030517578,0,64,1,3,2,0,0,1,1,0,4,"English",0,5,0,0,"F",0,0,1,1,1,1,1,0,0,4,0,0,0,0
"187",0.5,1.12999999523163,18,0,1,0,0.5,1,1,0,2,1,0,1,0,0,77.3000030517578,1,65,1,2,4,0,1,1.5,1,0,4,"English",0,2,0,0,"M",0,0,1,1,1,1,1,0,0,2,0,0,0,0
"188",0.409999996423721,NA,18,0,1,0,1,0,1,1,7,0,1,1,0,0,85.3000030517578,1,50,1,3,3,0,0,3,1,1,8,"Other",0,5,1,1,"F",0,0,0,0,0,0,1,1,1,4,1,0,1,0
"189",0.939999997615814,0.899999976158142,18,0,1,1,2,1,0,0,1,0,1,1,0,0,75.6999969482422,1,66,1,1,3,0,0,0,1,0,2,"Other",0,5,1,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"190",1.47000002861023,2.5,18,0,1,0,2,2.5,1,1,6,1,1,1,0,1,83.8000030517578,0,69,1,3,4,0,1,0,1,0,5,"English",0,6,0,0,"F",0,0,1,1,1,1,1,0,0,3.5,1,0,1,0
"191",3.45000004768372,3.05999994277954,18,0,1,1,2.5,3,1,1,7,1,1,1,0,1,80,1,84.5,1,2,3,0,0,0,1,1,8,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,0
"192",0.639999985694885,NA,22,0,1,0,1,0,1,0,5,1,0,1,0,0,82,1,60,1,3,4,0,1,3,1,1,6,"English",0,4,1,1,"M",1,1,1,1,0,0,1,0,0,4,0,0,0,0
"193",0.850000023841858,1.52999997138977,18,1,1,1,2.5,2.5,1,0,2,1,0,1,0,0,72.1999969482422,1,73,1,1,2,0,0,1,1,0,2,"English",0,5,1,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"194",3.48000001907349,3.0699999332428,18,0,1,1,3,5,1,0,5,1,0,1,1,1,85.6999969482422,1,75,1,3,3,0,0,3,1,0,2,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"195",3.21000003814697,2.66000008583069,18,0,1,0,3.5,4,1,1,6,1,0,1,1,1,82.5,0,82.5,0,3,2,0,0,2,1,0,4,"English",0,6,0,0,"M",1,1,1,1,0,0,1,0,0,5,0,0,0,0
"196",3.17000007629395,3.6800000667572,18,1,1,1,2,3,1,0,2,1,1,1,0,1,84.1999969482422,1,64,1,3,5,1,0,1,1,0,4,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,0
"197",0,NA,20,0,1,1,0,0,1,0,2,1,1,1,0,0,79.3000030517578,0,NA,1,2,3,0,0,0,1,0,4,"English",0,6,0,1,"F",0,0,0,0,0,0,0,0,0,2,0,0,0,0
"198",NA,1.92999994754791,18,0,1,1,2,3,1,1,6,1,0,1,0,1,80,1,67.25,1,2,5,1,0,0.5,1,1,6,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
"199",2.33999991416931,2.79999995231628,18,1,1,1,4,5,0,0,9,1,0,1,1,1,83.1999969482422,1,70,1,3,4,0,1,3,1,0,4,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"200",2.84999990463257,2.00999999046326,19,0,1,1,2,2,1,1,6,1,1,1,0,1,79,1,80,1,2,1,0,0,1,1,1,7,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,0
"201",1.80999994277954,3.20000004768372,18,1,1,0,2,3.5,1,1,6,1,0,1,1,1,83.3000030517578,0,59,1,3,3,0,0,4,1,1,6,"English",0,4,0,0,"M",0,0,0,0,0,0,0,1,0,4,0,0,0,0
"202",1.53999996185303,2.11999988555908,18,0,1,1,3,4.5,1,1,6,1,1,1,1,1,76.3000030517578,1,69,1,2,2,0,0,0.5,1,1,7,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"203",1.11000001430511,1.79999995231628,18,0,1,1,2.5,3,1,0,5,1,1,1,0,0,81.3000030517578,1,56.5,1,3,1,0,0,3,1,1,6,"English",0,5,1,1,"F",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"204",2.84999990463257,3.30999994277954,18,0,1,0,2.5,2.5,1,0,4,0,0,0,0,1,77.5,1,73,1,2,5,1,0,1.5,1,0,3,"Other",0,4,0,0,"M",0,0,0,0,0,0,0,1,0,4,0,0,0,0
"205",1.91999995708466,2.34999990463257,20,0,1,0,3,2,1,0,4,1,1,1,1,1,82.1999969482422,1,64.5,0,3,4,0,1,3,1,0,4,"English",0,6,0,0,"F",1,0,1,0,0,0,0,0,0,5,0,0,0,0
"206",2.9300000667572,2.53999996185303,18,0,1,1,2,2.5,1,0,4,1,1,0,1,1,84,0,NA,0,3,3,0,0,1,1,1,7,"English",0,4,0,0,"F",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"207",1.87999999523163,2.27999997138977,18,0,1,0,3.5,2.5,1,1,6,1,1,1,1,1,81.3000030517578,1,71.6666641235352,0,3,2,0,0,1,1,0,4,"English",0,6,0,0,"F",1,1,1,1,0,0,1,0,0,4,0,0,0,0
"208",2.05999994277954,1.96000003814697,18,0,1,1,3,4.5,1,1,6,1,0,0,1,1,75.8000030517578,0,61,1,1,3,0,0,3,1,1,7,"English",0,5,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"209",1.25,1,18,1,1,1,2.5,3,1,0,2,1,0,0,0,0,77,1,60.6666679382324,1,2,3,0,0,0,1,1,7,"English",0,6,0,1,"M",0,0,0,0,0,0,0,0,0,3,0,0,0,0
"210",2.58999991416931,2.35999989509583,19,1,1,0,3,4.5,1,0,5,1,1,1,1,1,81.3000030517578,0,83,0,3,3,0,0,1,1,1,6,"English",0,5,0,0,"F",1,1,1,1,0,0,1,0,0,5,0,0,0,0
"211",2.14000010490417,2.09999990463257,19,1,1,0,2.5,3.5,1,1,6,0,0,1,1,1,75.5,0,80,0,1,4,0,1,1,0,0,9,"Other",0,5,0,0,"M",1,0,1,0,0,0,0,0,0,4,0,0,0,0
"212",0.6700000166893,0.400000005960464,18,0,1,1,1.5,0.5,1,1,7,0,0,1,0,0,77.8000030517578,1,67,1,2,2,0,0,1.5,1,1,8,"Other",0,3,0,1,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"213",2.04999995231628,2.9300000667572,18,0,1,1,2.5,3,1,1,6,1,0,1,1,1,86.1999969482422,1,74,1,3,2,0,0,1,1,1,7,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,5,0,0,0,0
"214",1.86000001430511,2,19,0,1,1,3,1.5,1,0,5,0,0,1,1,1,74.1999969482422,0,59.5,0,1,4,0,1,1,1,1,6,"Other",0,4,0,0,"M",0,0,0,0,0,0,0,0,0,4,0,0,0,0
"215",3.27999997138977,3.49000000953674,18,1,1,0,3.5,3.5,1,0,5,1,0,1,1,1,81.8000030517578,0,77.5,1,3,4,0,1,1,1,1,6,"English",0,5,0,0,"M",0,0,0,0,0,0,1,1,1,5,1,0,1,0
"216",2.01999998092651,2.20000004768372,18,0,1,1,3.5,1.5,1,1,6,1,1,1,1,1,77.6999969482422,1,74,1,2,3,0,0,1,1,0,2,"English",0,5,0,0,"F",0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
"217",0.629999995231628,NA,19,0,1,1,1,0,1,0,2,1,1,1,0,0,76.6999969482422,0,55,0,2,2,0,0,3.5,1,0,2,"English",0,4,0,1,"F",0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
"218",3.85999989509583,4,18,0,1,0,3.5,2.5,0,0,9,1,0,1,1,1,86.3000030517578,1,77.5,1,3,5,1,0,1,0,0,9,"English",0,6,0,0,"M",0,0,0,0,0,0,0,1,0,5,0,0,0,0
"219",2.27999997138977,1.38999998569489,18,0,1,1,2.5,2,1,0,2,1,1,0,0,1,81,0,58.3333320617676,1,3,3,0,0,2,1,0,2,"English",0,6,0,0,"F",0,0,0,0,0,0,0,0,0,3,0,0,0,0
"220",1.73000001907349,2.60999989509583,18,0,1,1,2,3,1,1,7,1,0,1,0,1,76,1,68,1,1,4,0,1,1,1,0,4,"English",0,6,0,0,"M",0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
